Waf: Entering directory `/home/zsh/example/build'
Waf: Leaving directory `/home/zsh/example/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.251s)
115.096 0 80 100 
115.1 0 44 100 
115.104 0 77 100 
115.106 0 80 100 
115.2 0 44 100 
115.292 0 34 100 
115.293 0 77 100 
115.295 0 80 100 
115.297 0 34 100 
115.299 0 77 100 
115.3 0 44 100 
115.301 0 80 100 
115.307 0 34 100 
115.309 0 77 100 
115.311 0 80 100 
115.4 0 37 100 
115.452 0 78 100 
115.458 0 77 100 
115.46 0 80 100 
115.5 0 44 100 
115.594 0 87 100 
115.599 0 84 100 
115.6 0 44 100 
115.604 0 87 100 
115.605 0 84 100 
115.614 0 87 100 
115.615 0 84 100 
115.624 0 87 100 
115.625 0 84 100 
115.634 0 87 100 
115.635 0 84 100 
115.644 0 87 100 
115.645 0 84 100 
115.654 0 87 100 
115.655 0 84 100 
115.664 0 87 100 
115.665 0 84 100 
115.674 0 87 100 
115.675 0 84 100 
115.7 0 44 100 
115.8 0 44 100 
115.9 0 37 100 
116 0 44 100 
116.1 0 44 100 
116.2 0 44 100 
116.208 1 20 100 45 
116.216 1 16 100 45 
116.218 1 20 100 45 
116.22 1 16 100 45 
116.228 1 20 100 45 
116.229 1 16 100 45 
116.238 1 20 100 45 
116.239 1 16 100 45 
116.248 1 20 100 45 
116.249 1 16 100 45 
116.258 1 20 100 45 
116.259 1 16 100 45 
116.268 1 20 100 45 
116.269 1 16 100 45 
116.278 1 20 100 45 
116.279 1 16 100 45 
116.288 1 20 100 45 
116.289 1 16 100 45 
116.298 1 20 100 45 
116.299 1 16 100 45 
116.3 0 44 100 
116.308 1 20 100 45 
116.309 1 16 100 45 
116.318 1 20 100 45 
116.319 1 16 100 45 
116.328 1 20 100 45 
116.329 1 16 100 45 
116.338 1 20 100 45 
116.339 1 16 100 45 
116.348 1 20 100 45 
116.349 1 16 100 45 
116.358 1 20 100 45 
116.359 1 16 100 45 
116.368 1 20 100 45 
116.369 1 16 100 45 
116.378 1 20 100 45 
116.379 1 16 100 45 
116.388 1 20 100 45 
116.389 1 16 100 45 
116.398 1 20 100 45 
116.399 1 16 100 45 
116.4 0 37 100 
116.408 1 20 100 45 
116.409 1 16 100 45 
116.418 1 20 100 45 
116.419 1 16 100 45 
116.428 1 20 100 45 
116.429 1 16 100 45 
116.438 1 20 100 45 
116.439 1 16 100 45 
116.448 1 20 100 45 
116.449 1 16 100 45 
116.458 1 20 100 45 
116.459 1 16 100 45 
116.468 1 20 100 45 
116.469 1 16 100 45 
116.478 1 20 100 45 
116.479 1 16 100 45 
116.488 1 20 100 45 
116.489 1 16 100 45 
116.498 1 20 100 45 
116.499 1 16 100 45 
116.5 0 44 100 
116.508 1 20 100 45 
116.509 1 16 100 45 
116.518 1 20 100 45 
116.519 1 16 100 45 
116.528 1 20 100 45 
116.529 1 16 100 45 
116.538 1 20 100 45 
116.539 1 16 100 45 
116.548 1 20 100 45 
116.549 1 16 100 45 
116.558 1 20 100 45 
116.559 1 16 100 45 
116.568 1 20 100 45 
116.569 1 16 100 45 
116.578 1 20 100 45 
116.579 1 16 100 45 
116.588 1 20 100 45 
116.589 1 16 100 45 
116.598 1 20 100 45 
116.599 1 16 100 45 
116.6 0 44 100 
116.608 1 20 100 45 
116.609 1 16 100 45 
116.618 1 20 100 45 
116.619 1 16 100 45 
116.628 1 20 100 45 
116.629 1 16 100 45 
116.638 1 20 100 45 
116.639 1 16 100 45 
116.648 1 20 100 45 
116.649 1 16 100 45 
116.658 1 20 100 45 
116.659 1 16 100 45 
116.668 1 20 100 45 
116.669 1 16 100 45 
116.678 1 20 100 45 
116.679 1 16 100 45 
116.688 1 20 100 45 
116.689 1 16 100 45 
116.698 1 20 100 45 
116.699 1 16 100 45 
116.7 0 44 100 
116.708 1 20 100 45 
116.709 1 16 100 45 
116.718 1 20 100 45 
116.719 1 16 100 45 
116.728 1 20 100 45 
116.729 1 16 100 45 
116.738 1 20 100 45 
116.739 1 16 100 45 
116.748 1 20 100 45 
116.749 1 16 100 45 
116.758 1 20 100 45 
116.76 1 16 100 45 
116.768 1 20 100 45 
116.769 1 16 100 45 
116.778 1 20 100 45 
116.779 1 16 100 45 
116.788 1 20 100 45 
116.789 1 16 100 45 
116.798 1 20 100 45 
116.799 1 16 100 45 
116.8 0 44 100 
116.808 1 20 100 45 
116.809 1 16 100 45 
116.818 1 20 100 45 
116.819 1 16 100 45 
116.828 1 20 100 45 
116.829 1 16 100 45 
116.838 1 20 100 45 
116.839 1 16 100 45 
116.848 1 20 100 45 
116.858 1 20 100 45 
116.868 1 20 100 45 
116.878 1 20 100 45 
116.888 1 20 100 45 
116.898 1 20 100 45 
116.9 0 44 100 
116.901 1 20 100 45 
116.908 1 20 100 45 
116.911 1 20 100 45 
116.918 1 20 100 45 
116.921 1 20 100 45 
116.928 1 20 100 45 
116.931 1 20 100 45 
116.938 1 20 100 45 
116.941 1 20 100 45 
116.948 1 20 100 45 
116.951 1 20 100 45 
116.958 1 20 100 45 
116.961 1 20 100 45 
116.968 1 20 100 45 
116.971 1 20 100 45 
116.978 1 20 100 45 
116.981 1 20 100 45 
116.988 1 20 100 45 
116.991 1 20 100 45 
117 0 44 100 
117.1 0 44 100 
117.2 0 44 100 
117.3 0 44 100 
117.4 0 44 100 
117.5 0 37 100 
117.52 0 44 100 
117.522 0 81 100 
117.53 0 44 100 
117.532 0 81 100 
117.54 0 44 100 
117.542 0 81 100 
117.55 0 44 100 
117.552 0 81 100 
117.56 0 44 100 
117.562 0 81 100 
117.57 0 44 100 
117.572 0 81 100 
117.58 0 44 100 
117.582 0 81 100 
117.59 0 44 100 
117.592 0 81 100 
117.6 0 37 100 
117.6 0 44 100 
117.602 0 81 100 
117.61 0 44 100 
117.612 0 81 100 
117.62 0 44 100 
117.622 0 81 100 
117.63 0 44 100 
117.632 0 81 100 
117.64 0 44 100 
117.642 0 81 100 
117.65 0 44 100 
117.652 0 81 100 
117.66 0 44 100 
117.662 0 81 100 
117.67 0 44 100 
117.672 0 81 100 
117.68 0 44 100 
117.682 0 81 100 
117.69 0 44 100 
117.692 0 81 100 
117.7 0 37 100 
117.7 0 44 100 
117.702 0 81 100 
117.71 0 44 100 
117.712 0 81 100 
117.72 0 44 100 
117.722 0 81 100 
117.73 0 44 100 
117.732 0 81 100 
117.74 0 44 100 
117.742 0 81 100 
117.75 0 44 100 
117.752 0 81 100 
117.76 0 44 100 
117.762 0 81 100 
117.77 0 44 100 
117.772 0 81 100 
117.78 0 44 100 
117.782 0 81 100 
117.79 0 44 100 
117.792 0 81 100 
117.8 0 37 100 
117.8 0 44 100 
117.802 0 81 100 
117.81 0 44 100 
117.812 0 81 100 
117.82 0 44 100 
117.822 0 81 100 
117.83 0 44 100 
117.832 0 81 100 
117.84 0 44 100 
117.842 0 81 100 
117.85 0 44 100 
117.852 0 81 100 
117.86 0 44 100 
117.862 0 81 100 
117.87 0 44 100 
117.872 0 81 100 
117.88 0 44 100 
117.882 0 81 100 
117.89 0 44 100 
117.892 0 81 100 
117.9 0 34 100 
117.9 0 44 100 
117.902 0 77 100 
117.902 0 81 100 
117.903 0 80 100 
117.91 0 44 100 
117.912 0 81 100 
117.92 0 44 100 
117.922 0 81 100 
117.93 0 44 100 
117.932 0 81 100 
117.94 0 44 100 
117.942 0 81 100 
117.95 0 44 100 
117.952 0 81 100 
117.96 0 44 100 
117.962 0 81 100 
117.97 0 44 100 
117.972 0 81 100 
117.975 1 20 100 45 
117.977 1 16 100 45 
117.98 0 44 100 
117.982 0 81 100 
117.985 1 20 100 45 
117.987 1 16 100 45 
117.99 0 44 100 
117.992 0 81 100 
117.995 1 20 100 45 
117.997 1 16 100 45 
118 0 37 100 
118 0 44 100 
118.002 0 81 100 
118.005 1 20 100 45 
118.007 1 16 100 45 
118.01 0 44 100 
118.012 0 81 100 
118.015 1 20 100 45 
118.017 1 16 100 45 
118.02 0 44 100 
118.022 0 81 100 
118.025 1 20 100 45 
118.027 1 16 100 45 
118.03 0 44 100 
118.032 0 81 100 
118.035 1 20 100 45 
118.037 1 16 100 45 
118.04 0 44 100 
118.042 0 81 100 
118.045 1 20 100 45 
118.047 1 16 100 45 
118.05 0 44 100 
118.052 0 81 100 
118.055 1 20 100 45 
118.057 1 16 100 45 
118.06 0 44 100 
118.062 0 81 100 
118.065 1 20 100 45 
118.067 1 16 100 45 
118.07 0 44 100 
118.072 0 81 100 
118.075 1 20 100 45 
118.077 1 16 100 45 
118.08 0 44 100 
118.082 0 81 100 
118.085 1 20 100 45 
118.087 1 16 100 45 
118.09 0 44 100 
118.092 0 81 100 
118.095 1 20 100 45 
118.097 1 16 100 45 
118.1 0 34 100 
118.1 0 44 100 
118.102 0 77 100 
118.102 0 81 100 
118.103 0 80 100 
118.105 1 20 100 45 
118.107 1 16 100 45 
118.11 0 44 100 
118.112 0 81 100 
118.115 1 20 100 45 
118.117 1 16 100 45 
118.12 0 44 100 
118.122 0 81 100 
118.125 1 20 100 45 
118.127 1 16 100 45 
118.13 0 44 100 
118.132 0 81 100 
118.135 1 20 100 45 
118.137 1 16 100 45 
118.14 0 44 100 
118.142 0 81 100 
118.145 1 20 100 45 
118.147 1 16 100 45 
118.15 0 44 100 
118.152 0 81 100 
118.155 1 20 100 45 
118.157 1 16 100 45 
118.16 0 44 100 
118.162 0 81 100 
118.165 1 20 100 45 
118.167 1 16 100 45 
118.17 0 44 100 
118.175 1 20 100 45 
118.177 1 16 100 45 
118.179 0 44 100 
118.179 0 44 100 
118.18 0 44 100 
118.185 1 20 100 45 
118.187 1 16 100 45 
118.189 0 44 100 
118.189 0 44 100 
118.19 0 44 100 
118.195 1 20 100 45 
118.197 1 16 100 45 
118.199 0 44 100 
118.199 0 44 100 
118.2 0 37 100 
118.2 0 44 100 
118.2 0 44 100 
118.204 0 44 100 
118.204 0 44 100 
118.205 1 20 100 45 
118.207 1 16 100 45 
118.209 0 44 100 
118.209 0 44 100 
118.21 0 44 100 
118.21 0 44 100 
118.214 0 44 100 
118.214 0 44 100 
118.215 1 20 100 45 
118.217 1 16 100 45 
118.219 0 44 100 
118.219 0 44 100 
118.22 0 44 100 
118.22 0 44 100 
118.224 0 44 100 
118.224 0 44 100 
118.229 0 44 100 
118.229 0 44 100 
118.23 0 44 100 
118.23 0 44 100 
118.234 0 44 100 
118.234 0 44 100 
118.239 0 44 100 
118.239 0 44 100 
118.24 0 44 100 
118.24 0 44 100 
118.244 0 44 100 
118.244 0 44 100 
118.249 0 44 100 
118.249 0 44 100 
118.25 0 44 100 
118.25 0 44 100 
118.254 0 44 100 
118.254 0 44 100 
118.259 0 44 100 
118.259 0 44 100 
118.26 0 44 100 
118.26 0 44 100 
118.264 0 44 100 
118.264 0 44 100 
118.269 0 44 100 
118.269 0 44 100 
118.27 0 44 100 
118.27 0 44 100 
118.274 0 44 100 
118.274 0 44 100 
118.279 0 44 100 
118.279 0 44 100 
118.28 0 44 100 
118.28 0 44 100 
118.284 0 44 100 
118.284 0 44 100 
118.289 0 44 100 
118.289 0 44 100 
118.29 0 44 100 
118.29 0 44 100 
118.292 0 44 100 
118.294 0 44 100 
118.294 0 44 100 
118.299 0 44 100 
118.299 0 44 100 
118.3 0 37 100 
118.3 0 44 100 
118.3 0 44 100 
118.302 0 44 100 
118.304 0 44 100 
118.304 0 44 100 
118.309 0 44 100 
118.309 0 44 100 
118.31 0 44 100 
118.31 0 44 100 
118.312 0 44 100 
118.314 0 44 100 
118.314 0 44 100 
118.319 0 44 100 
118.319 0 44 100 
118.32 0 44 100 
118.32 0 44 100 
118.322 0 44 100 
118.324 0 44 100 
118.324 0 44 100 
118.329 0 44 100 
118.329 0 44 100 
118.33 0 44 100 
118.33 0 44 100 
118.332 0 44 100 
118.343 0 37 100 
118.345 0 58 100 
118.353 0 37 100 
118.355 0 58 100 
118.363 0 37 100 
118.365 0 58 100 
118.373 0 37 100 
118.375 0 58 100 
118.383 0 37 100 
118.385 0 58 100 
118.393 0 37 100 
118.395 0 58 100 
118.4 0 37 100 
118.402 0 58 100 
118.403 0 37 100 
118.405 0 58 100 
118.413 0 37 100 
118.415 0 58 100 
118.423 0 37 100 
118.425 0 58 100 
118.433 0 37 100 
118.435 0 58 100 
118.443 0 37 100 
118.445 0 58 100 
118.453 0 37 100 
118.455 0 58 100 
118.463 0 37 100 
118.465 0 58 100 
118.473 0 37 100 
118.475 0 58 100 
118.483 0 37 100 
118.485 0 58 100 
118.493 0 37 100 
118.495 0 58 100 
118.5 0 37 100 
118.502 0 58 100 
118.503 0 37 100 
118.505 0 58 100 
118.513 0 37 100 
118.515 0 58 100 
118.523 0 37 100 
118.525 0 58 100 
118.533 0 37 100 
118.535 0 58 100 
118.543 0 37 100 
118.545 0 58 100 
118.553 0 37 100 
118.555 0 58 100 
118.563 0 37 100 
118.565 0 58 100 
118.573 0 37 100 
118.575 0 58 100 
118.583 0 37 100 
118.585 0 58 100 
118.593 0 37 100 
118.595 0 58 100 
118.6 0 37 100 
118.602 0 58 100 
118.603 0 37 100 
118.605 0 58 100 
118.613 0 37 100 
118.615 0 58 100 
118.623 0 37 100 
118.625 0 58 100 
118.633 0 37 100 
118.635 0 58 100 
118.643 0 37 100 
118.645 0 58 100 
118.653 0 37 100 
118.655 0 58 100 
118.663 0 37 100 
118.665 0 58 100 
118.673 0 37 100 
118.675 0 58 100 
118.683 0 37 100 
118.685 0 58 100 
118.693 0 37 100 
118.695 0 58 100 
118.7 0 37 100 
118.702 0 58 100 
118.703 0 37 100 
118.705 0 58 100 
118.713 0 37 100 
118.715 0 58 100 
118.723 0 37 100 
118.725 0 58 100 
118.733 0 37 100 
118.735 0 58 100 
118.743 0 37 100 
118.745 0 58 100 
118.753 0 37 100 
118.755 0 58 100 
118.763 0 37 100 
118.765 0 58 100 
118.773 0 37 100 
118.775 0 58 100 
118.783 0 37 100 
118.785 0 58 100 
118.793 0 37 100 
118.794 0 3 100 
118.795 0 58 100 
118.796 0 45 100 
118.8 0 37 100 
118.802 0 58 100 
118.803 0 37 100 
118.804 0 3 100 
118.805 0 58 100 
118.806 0 45 100 
118.813 0 37 100 
118.814 0 3 100 
118.815 0 58 100 
118.816 0 45 100 
118.823 0 37 100 
118.824 0 3 100 
118.825 0 58 100 
118.826 0 45 100 
118.833 0 37 100 
118.834 0 3 100 
118.835 0 58 100 
118.836 0 45 100 
118.843 0 37 100 
118.844 0 3 100 
118.845 0 58 100 
118.846 0 45 100 
118.853 0 37 100 
118.854 0 3 100 
118.855 0 58 100 
118.856 0 45 100 
118.863 0 37 100 
118.864 0 3 100 
118.865 0 58 100 
118.866 0 45 100 
118.873 0 37 100 
118.874 0 3 100 
118.875 0 58 100 
118.876 0 45 100 
118.883 0 37 100 
118.884 0 3 100 
118.885 0 58 100 
118.886 0 45 100 
118.893 0 37 100 
118.894 0 3 100 
118.895 0 58 100 
118.896 0 45 100 
118.9 0 37 100 
118.902 0 58 100 
118.903 0 37 100 
118.904 0 3 100 
118.905 0 58 100 
118.906 0 45 100 
118.913 0 37 100 
118.914 0 3 100 
118.915 0 58 100 
118.916 0 45 100 
118.923 0 37 100 
118.924 0 3 100 
118.925 0 58 100 
118.926 0 45 100 
118.933 0 37 100 
118.934 0 3 100 
118.935 0 58 100 
118.936 0 45 100 
118.943 0 37 100 
118.944 0 3 100 
118.945 0 58 100 
118.946 0 45 100 
118.953 0 37 100 
118.954 0 3 100 
118.955 0 58 100 
118.956 0 45 100 
118.963 0 37 100 
118.964 0 3 100 
118.966 0 45 100 
118.973 0 37 100 
118.974 0 3 100 
118.976 0 45 100 
118.983 0 37 100 
118.984 0 3 100 
118.986 0 45 100 
118.993 0 37 100 
118.994 0 3 100 
118.996 0 45 100 
119 0 37 100 
119.003 0 37 100 
119.004 0 3 100 
119.006 0 45 100 
119.013 0 37 100 
119.014 0 3 100 
119.016 0 45 100 
119.023 0 37 100 
119.024 0 3 100 
119.026 0 45 100 
119.033 0 37 100 
119.034 0 3 100 
119.036 0 45 100 
119.043 0 37 100 
119.044 0 3 100 
119.046 0 45 100 
119.053 0 37 100 
119.054 0 3 100 
119.056 0 45 100 
119.063 0 37 100 
119.064 0 3 100 
119.066 0 45 100 
119.073 0 37 100 
119.074 0 3 100 
119.076 0 45 100 
119.083 0 37 100 
119.084 0 3 100 
119.086 0 45 100 
119.093 0 37 100 
119.094 0 3 100 
119.096 0 45 100 
119.1 0 37 100 
119.103 0 37 100 
119.104 0 3 100 
119.106 0 45 100 
119.113 0 37 100 
119.114 0 3 100 
119.116 0 45 100 
119.123 0 37 100 
119.124 0 3 100 
119.126 0 45 100 
119.133 0 37 100 
119.134 0 3 100 
119.136 0 45 100 
119.143 0 37 100 
119.144 0 3 100 
119.146 0 45 100 
119.153 0 37 100 
119.154 0 3 100 
119.156 0 45 100 
119.163 0 37 100 
119.164 0 3 100 
119.166 0 45 100 
119.173 0 37 100 
119.174 0 3 100 
119.176 0 45 100 
119.183 0 37 100 
119.184 0 3 100 
119.186 0 45 100 
119.193 0 37 100 
119.194 0 3 100 
119.196 0 45 100 
119.2 0 37 100 
119.203 0 37 100 
119.204 0 3 100 
119.206 0 45 100 
119.213 0 37 100 
119.214 0 3 100 
119.216 0 45 100 
119.221 0 44 100 
119.222 0 81 100 
119.223 0 37 100 
119.224 0 3 100 
119.226 0 45 100 
119.231 0 44 100 
119.232 0 81 100 
119.233 0 37 100 
119.234 0 3 100 
119.236 0 45 100 
119.241 0 44 100 
119.242 0 81 100 
119.243 0 37 100 
119.244 0 3 100 
119.246 0 45 100 
119.251 0 44 100 
119.252 0 81 100 
119.253 0 37 100 
119.254 0 3 100 
119.256 0 45 100 
119.261 0 44 100 
119.262 0 81 100 
119.263 0 37 100 
119.264 0 3 100 
119.266 0 45 100 
119.271 0 44 100 
119.272 0 81 100 
119.273 0 37 100 
119.274 0 3 100 
119.276 0 45 100 
119.281 0 44 100 
119.282 0 81 100 
119.283 0 37 100 
119.284 0 3 100 
119.286 0 45 100 
119.291 0 44 100 
119.292 0 81 100 
119.293 0 37 100 
119.294 0 3 100 
119.296 0 45 100 
119.3 0 45 100 
119.301 0 44 100 
119.302 0 81 100 
119.303 0 37 100 
119.304 0 3 100 
119.306 0 45 100 
119.311 0 44 100 
119.312 0 81 100 
119.313 0 37 100 
119.314 0 3 100 
119.316 0 45 100 
119.321 0 44 100 
119.322 0 81 100 
119.323 0 37 100 
119.324 0 3 100 
119.326 0 45 100 
119.331 0 44 100 
119.332 0 81 100 
119.333 0 37 100 
119.334 0 3 100 
119.336 0 45 100 
119.341 0 44 100 
119.342 0 81 100 
119.343 0 37 100 
119.344 0 3 100 
119.346 0 45 100 
119.351 0 44 100 
119.352 0 81 100 
119.353 0 37 100 
119.354 0 3 100 
119.356 0 45 100 
119.361 0 44 100 
119.362 0 81 100 
119.363 0 37 100 
119.364 0 3 100 
119.366 0 45 100 
119.371 0 44 100 
119.372 0 81 100 
119.373 0 37 100 
119.374 0 3 100 
119.376 0 45 100 
119.381 0 44 100 
119.382 0 81 100 
119.383 0 37 100 
119.384 0 3 100 
119.386 0 45 100 
119.391 0 44 100 
119.392 0 81 100 
119.393 0 37 100 
119.394 0 3 100 
119.396 0 45 100 
119.4 0 45 100 
119.401 0 44 100 
119.402 0 81 100 
119.403 0 37 100 
119.404 0 3 100 
119.406 0 45 100 
119.411 0 44 100 
119.412 0 81 100 
119.413 0 37 100 
119.414 0 3 100 
119.416 0 45 100 
119.421 0 44 100 
119.422 0 81 100 
119.423 0 37 100 
119.424 0 3 100 
119.431 0 44 100 
119.432 0 81 100 
119.433 0 37 100 
119.434 0 3 100 
119.441 0 44 100 
119.442 0 81 100 
119.443 0 37 100 
119.444 0 3 100 
119.451 0 44 100 
119.452 0 81 100 
119.453 0 37 100 
119.454 0 3 100 
119.461 0 44 100 
119.462 0 81 100 
119.463 0 37 100 
119.464 0 3 100 
119.471 0 44 100 
119.472 0 81 100 
119.473 0 37 100 
119.474 0 3 100 
119.481 0 44 100 
119.482 0 81 100 
119.483 0 37 100 
119.484 0 3 100 
119.491 0 44 100 
119.492 0 81 100 
119.493 0 37 100 
119.494 0 3 100 
119.5 0 84 100 
119.501 0 44 100 
119.502 0 81 100 
119.503 0 37 100 
119.504 0 3 100 
119.511 0 44 100 
119.512 0 81 100 
119.513 0 37 100 
119.514 0 3 100 
119.521 0 44 100 
119.522 0 81 100 
119.523 0 37 100 
119.531 0 44 100 
119.532 0 81 100 
119.533 0 37 100 
119.541 0 44 100 
119.542 0 81 100 
119.543 0 37 100 
119.551 0 44 100 
119.552 0 81 100 
119.553 0 37 100 
119.561 0 44 100 
119.562 0 81 100 
119.563 0 37 100 
119.571 0 44 100 
119.572 0 81 100 
119.573 0 37 100 
119.581 0 44 100 
119.582 0 81 100 
119.583 0 37 100 
119.591 0 44 100 
119.592 0 81 100 
119.593 0 37 100 
119.6 0 45 100 
119.601 0 44 100 
119.602 0 81 100 
119.603 0 37 100 
119.611 0 44 100 
119.612 0 81 100 
119.613 0 37 100 
119.621 0 44 100 
119.622 0 81 100 
119.623 0 37 100 
119.631 0 44 100 
119.632 0 81 100 
119.633 0 37 100 
119.641 0 44 100 
119.642 0 81 100 
119.643 0 37 100 
119.651 0 44 100 
119.652 0 81 100 
119.653 0 37 100 
119.661 0 44 100 
119.662 0 81 100 
119.663 0 37 100 
119.671 0 44 100 
119.672 0 81 100 
119.673 0 37 100 
119.681 0 44 100 
119.682 0 81 100 
119.683 0 37 100 
119.691 0 44 100 
119.692 0 81 100 
119.693 0 37 100 
119.7 0 45 100 
119.701 0 44 100 
119.702 0 81 100 
119.703 0 37 100 
119.711 0 44 100 
119.712 0 81 100 
119.713 0 37 100 
119.721 0 44 100 
119.722 0 81 100 
119.723 0 37 100 
119.731 0 44 100 
119.732 0 81 100 
119.733 0 37 100 
119.741 0 44 100 
119.742 0 81 100 
119.743 0 37 100 
119.751 0 44 100 
119.752 0 81 100 
119.753 0 37 100 
119.761 0 44 100 
119.762 0 81 100 
119.763 0 37 100 
119.771 0 44 100 
119.772 0 81 100 
119.773 0 37 100 
119.781 0 44 100 
119.782 0 81 100 
119.783 0 37 100 
119.791 0 44 100 
119.792 0 81 100 
119.793 0 37 100 
119.8 0 45 100 
119.801 0 44 100 
119.802 0 81 100 
119.803 0 37 100 
119.811 0 44 100 
119.812 0 81 100 
119.813 0 37 100 
119.821 0 44 100 
119.822 0 81 100 
119.823 0 37 100 
119.831 0 44 100 
119.832 0 81 100 
119.833 0 37 100 
119.841 0 44 100 
119.842 0 81 100 
119.843 0 37 100 
119.851 0 44 100 
119.853 0 37 100 
119.86 0 44 100 
119.861 0 44 100 
119.863 0 37 100 
119.87 0 44 100 
119.871 0 44 100 
119.873 0 37 100 
119.88 0 44 100 
119.881 0 44 100 
119.883 0 37 100 
119.89 0 44 100 
119.891 0 44 100 
119.893 0 37 100 
119.9 0 45 100 
119.9 0 44 100 
119.901 0 44 100 
119.91 0 44 100 
119.911 0 44 100 
119.92 0 44 100 
119.921 0 44 100 
119.928 0 44 100 
119.93 0 44 100 
119.931 0 44 100 
119.934 0 44 100 
119.934 0 44 100 
119.938 0 44 100 
119.94 0 44 100 
119.941 0 44 100 
119.944 0 44 100 
119.944 0 44 100 
119.946 0 37 100 
119.947 0 58 100 
119.948 0 44 100 
119.95 0 44 100 
119.951 0 44 100 
119.954 0 44 100 
119.954 0 44 100 
119.956 0 37 100 
119.957 0 58 100 
119.958 0 44 100 
119.966 0 37 100 
119.967 0 58 100 
119.976 0 37 100 
119.977 0 58 100 
119.986 0 37 100 
119.987 0 58 100 
119.996 0 37 100 
119.997 0 58 100 
120.005 0 35 100 
120.006 0 37 100 
120.007 0 58 100 
120.015 0 35 100 
120.016 0 37 100 
120.017 0 8 100 
120.017 0 58 100 
120.018 0 8 100 
120.025 0 35 100 
120.026 0 37 100 
120.027 0 8 100 
120.027 0 58 100 
120.035 0 35 100 
120.036 0 37 100 
120.037 0 8 100 
120.037 0 58 100 
120.045 0 35 100 
120.046 0 37 100 
120.047 0 8 100 
120.047 0 58 100 
120.055 0 35 100 
120.056 0 37 100 
120.057 0 8 100 
120.057 0 58 100 
120.065 0 35 100 
120.066 0 37 100 
120.067 0 8 100 
120.067 0 58 100 
120.075 0 35 100 
120.076 0 37 100 
120.077 0 8 100 
120.077 0 58 100 
120.085 0 35 100 
120.086 0 37 100 
120.087 0 8 100 
120.087 0 58 100 
120.095 0 35 100 
120.096 0 37 100 
120.097 0 8 100 
120.097 0 58 100 
120.105 0 35 100 
120.106 0 37 100 
120.107 0 8 100 
120.107 0 58 100 
120.115 0 35 100 
120.116 0 37 100 
120.117 0 8 100 
120.117 0 58 100 
120.125 0 35 100 
120.126 0 37 100 
120.127 0 8 100 
120.127 0 58 100 
120.135 0 35 100 
120.136 0 37 100 
120.137 0 8 100 
120.137 0 58 100 
120.145 0 35 100 
120.146 0 37 100 
120.147 0 8 100 
120.147 0 58 100 
120.155 0 35 100 
120.156 0 37 100 
120.157 0 8 100 
120.157 0 58 100 
120.165 0 35 100 
120.166 0 37 100 
120.167 0 8 100 
120.167 0 58 100 
120.175 0 35 100 
120.176 0 37 100 
120.177 0 8 100 
120.177 0 58 100 
120.185 0 35 100 
120.186 0 37 100 
120.187 0 8 100 
120.187 0 58 100 
120.195 0 35 100 
120.196 0 37 100 
120.197 0 8 100 
120.197 0 58 100 
120.205 0 35 100 
120.206 0 37 100 
120.207 0 8 100 
120.207 0 58 100 
120.215 0 35 100 
120.216 0 37 100 
120.216 0 84 100 
120.217 0 8 100 
120.217 0 58 100 
120.218 0 91 100 
120.225 0 35 100 
120.226 0 37 100 
120.227 0 8 100 
120.227 0 58 100 
120.235 0 35 100 
120.236 0 37 100 
120.237 0 8 100 
120.237 0 58 100 
120.245 0 35 100 
120.246 0 37 100 
120.247 0 8 100 
120.247 0 58 100 
120.255 0 35 100 
120.256 0 37 100 
120.257 0 8 100 
120.257 0 58 100 
120.265 0 35 100 
120.266 0 37 100 
120.267 0 8 100 
120.267 0 58 100 
120.275 0 35 100 
120.276 0 37 100 
120.277 0 8 100 
120.277 0 58 100 
120.285 0 35 100 
120.286 0 37 100 
120.287 0 8 100 
120.287 0 58 100 
120.292 0 91 100 
120.295 0 35 100 
120.296 0 37 100 
120.297 0 8 100 
120.297 0 58 100 
120.3 0 84 100 
120.305 0 35 100 
120.306 0 37 100 
120.307 0 8 100 
120.307 0 58 100 
120.315 0 35 100 
120.316 0 37 100 
120.317 0 8 100 
120.317 0 58 100 
120.325 0 35 100 
120.326 0 37 100 
120.327 0 8 100 
120.327 0 58 100 
120.335 0 35 100 
120.336 0 37 100 
120.337 0 8 100 
120.337 0 58 100 
120.345 0 35 100 
120.346 0 37 100 
120.347 0 8 100 
120.347 0 58 100 
120.355 0 35 100 
120.356 0 37 100 
120.357 0 8 100 
120.357 0 58 100 
120.365 0 35 100 
120.366 0 37 100 
120.367 0 8 100 
120.367 0 58 100 
120.375 0 35 100 
120.376 0 37 100 
120.377 0 8 100 
120.377 0 58 100 
120.385 0 35 100 
120.386 0 37 100 
120.387 0 8 100 
120.387 0 58 100 
120.395 0 35 100 
120.396 0 37 100 
120.397 0 8 100 
120.397 0 58 100 
120.405 0 35 100 
120.406 0 37 100 
120.407 0 8 100 
120.407 0 58 100 
120.415 0 35 100 
120.416 0 37 100 
120.417 0 8 100 
120.417 0 58 100 
120.424 0 3 100 
120.425 0 35 100 
120.426 0 37 100 
120.426 0 45 100 
120.427 0 8 100 
120.427 0 58 100 
120.434 0 3 100 
120.435 0 35 100 
120.435 0 45 100 
120.436 0 37 100 
120.437 0 8 100 
120.437 0 58 100 
120.444 0 3 100 
120.445 0 35 100 
120.445 0 45 100 
